order_id,product_id,quantity,discount,Payment_Mode
511254,1241,1,13%,COD
511255,4177,2,0%,COD
511255,2112,3,12%,COD
511255,4934,1,7%,COD
511255,1975,3,11%,COD
511255,3332,3,9%,COD
511256,4260,3,2%,COD
511256,4207,4,9%,COD
511257,3240,1,6%,COD
511258,3245,2,14%,COD
511258,3762,3,5%,COD
511258,3423,1,8%,COD
511258,1689,1,8%,COD
511259,1928,1,0%,COD
511259,3386,4,7%,COD
511259,3942,4,18%,COD
511259,3166,2,9%,COD
511259,3885,3,3%,COD
511260,2767,4,15%,COD
511261,4879,1,2%,COD
511261,4203,2,14%,COD
511262,3243,4,0%,COD
511262,2661,1,7%,COD
511262,4936,1,13%,COD
511262,4065,4,2%,COD
511262,1561,3,11%,COD
511263,4351,4,11%,COD
511263,1823,1,21%,COD
511264,2129,1,14%,COD
511264,4578,2,0%,COD
511265,3267,2,14%,COD
511265,4947,1,22%,COD
511265,3837,1,8%,COD
511266,3510,3,13%,COD
511266,2762,3,7%,COD
511266,1299,4,3%,COD
511266,2046,2,11%,COD
511267,1938,2,24%,COD
511267,3359,1,8%,COD
511268,1027,3,4%,COD
511268,2775,3,2%,COD
511268,3860,4,0%,COD
511269,2242,1,10%,COD
511269,3831,3,20%,COD
511269,1197,4,5%,COD
511269,4337,1,1%,COD
511269,2728,3,10%,COD
511270,1987,1,0%,COD
511270,2335,1,5%,COD
511271,4921,4,4%,COD
511271,2228,2,4%,COD
511271,1068,1,2%,COD
511271,1918,2,14%,COD
511272,4687,4,0%,COD
511272,2295,2,11%,COD
511272,3831,3,11%,COD
511273,3849,3,0%,COD
511274,2485,4,1%,COD
511274,4481,2,4%,COD
511274,3658,3,0%,COD
511275,2146,2,0%,COD
511275,3987,3,0%,COD
511275,2707,4,1%,COD
511275,3504,4,18%,COD
511275,4693,3,3%,COD
511276,4983,1,0%,COD
511276,2361,1,9%,COD
511276,2981,2,19%,COD
511276,2876,4,15%,COD
511276,3937,4,11%,COD
511277,1945,3,19%,COD
511277,3494,4,15%,COD
511277,1064,2,5%,COD
511277,3153,1,4%,COD
511277,3363,1,19%,COD
511278,1873,4,8%,COD
511278,4425,1,6%,COD
511279,4349,3,3%,COD
511279,3424,3,0%,COD
511279,3714,1,12%,COD
511279,2833,3,20%,COD
511280,1559,1,0%,COD
511280,1549,2,15%,COD
511280,1299,3,6%,COD
511281,4925,2,21%,COD
511281,1127,1,15%,COD
511281,2289,1,16%,COD
511281,3227,2,0%,COD
511282,3371,4,13%,COD
511282,3204,1,11%,COD
511282,3717,3,8%,COD
511283,1019,4,21%,COD
511283,4708,2,10%,COD
511283,1562,2,5%,COD
511283,1153,4,1%,COD
511283,2550,1,18%,COD
511284,4239,3,23%,COD
511284,4461,1,1%,COD
511284,1839,2,9%,COD
511284,2933,1,12%,COD
511284,3666,1,6%,COD
511285,3846,3,11%,COD
511285,1419,4,10%,COD
511285,3466,3,4%,COD
511285,4759,1,0%,COD
511285,2215,2,0%,COD
511286,2296,2,17%,COD
511286,1004,2,0%,COD
511286,3240,3,8%,COD
511287,1485,1,6%,COD
511287,4680,1,20%,COD
511287,3081,3,5%,COD
511287,2051,2,6%,COD
511288,1868,4,5%,COD
511288,1083,4,0%,COD
511288,1704,1,0%,COD
511288,1852,3,18%,COD
511288,2274,3,5%,COD
511289,1680,3,0%,COD
511289,3286,4,6%,COD
511289,4337,4,4%,COD
511290,1674,4,0%,COD
511290,2402,1,18%,COD
511290,3795,1,8%,COD
511291,1091,3,21%,COD
511291,2816,1,14%,COD
511292,4423,3,13%,COD
511292,3954,1,0%,COD
511293,4323,3,6%,COD
511293,3923,4,0%,COD
511293,2655,2,25%,COD
511293,3781,2,20%,COD
511293,4641,2,1%,COD
511294,3479,3,4%,COD
511294,1505,3,4%,COD
511295,3992,1,9%,COD
511295,4492,1,20%,COD
511295,4665,3,0%,COD
511295,4529,1,11%,COD
511295,1069,4,19%,COD
511296,2110,4,0%,COD
511296,4348,3,16%,COD
511297,4006,2,10%,COD
511298,2343,2,4%,COD
511299,1491,1,6%,COD
511299,1533,4,4%,COD
511300,1293,1,0%,COD
511301,1990,1,0%,COD
511301,4237,3,18%,COD
511301,4897,1,0%,COD
511301,4388,2,9%,COD
511302,2396,3,0%,COD
511302,3783,1,6%,COD
511302,3183,4,7%,COD
511302,3681,1,20%,COD
511302,3074,4,8%,COD
511303,1370,3,1%,COD
511303,3434,1,7%,COD
511303,2487,2,7%,COD
511304,4325,2,6%,COD
511304,4851,1,16%,COD
511304,4709,3,12%,COD
511304,2566,2,1%,COD
511305,1522,3,7%,COD
511305,1518,2,11%,COD
511305,4076,1,0%,COD
511305,4446,4,11%,COD
511305,4530,3,16%,COD
511306,2704,1,7%,COD
511307,4515,2,8%,COD
511307,1706,1,0%,COD
511307,3906,4,10%,COD
511307,3040,2,11%,COD
511308,1083,4,3%,COD
511308,2749,2,6%,COD
511309,3619,1,5%,COD
511309,1565,4,10%,COD
511309,4619,2,4%,COD
511309,3265,4,0%,COD
511309,1579,2,4%,COD
511310,3715,4,12%,COD
511310,3790,4,7%,COD
511311,3048,2,7%,COD
511311,2251,1,12%,COD
511312,4202,1,9%,COD
511313,3401,1,7%,COD
511313,1002,4,11%,COD
511314,1778,1,5%,COD
511315,4332,3,13%,COD
511316,2790,1,8%,COD
511316,3737,4,14%,COD
511316,2792,2,13%,COD
511316,4717,2,11%,COD
511316,3032,4,5%,COD
511317,4210,4,11%,COD
511318,4634,4,11%,COD
511319,2549,2,0%,COD
511319,3403,2,7%,COD
511320,2962,1,8%,COD
511320,2164,4,1%,COD
511320,1403,1,0%,COD
511320,2387,4,13%,COD
511320,2072,3,0%,COD
511321,2240,2,0%,COD
511321,1312,4,6%,COD
511322,1911,4,12%,COD
511322,3469,2,6%,COD
511322,4977,3,11%,COD
511322,4834,1,14%,COD
511322,2731,2,2%,COD
511323,1043,3,10%,COD
511323,1129,3,19%,COD
511323,4974,4,15%,COD
511323,1691,4,23%,COD
511323,3694,4,13%,COD
511324,3648,4,4%,COD
511325,3897,3,10%,COD
511325,2722,2,14%,COD
511325,2346,4,15%,COD
511325,1264,3,14%,COD
511325,2030,4,12%,COD
511326,2697,1,0%,COD
511326,4509,3,9%,COD
511327,4491,2,13%,COD
511327,1972,1,9%,COD
511328,3935,2,7%,COD
511328,1536,2,6%,COD
511329,1948,4,9%,COD
511329,3377,2,1%,COD
511329,2451,4,1%,COD
511330,2919,3,0%,COD
511330,1665,3,7%,COD
511330,1279,2,7%,COD
511330,2554,1,7%,COD
511330,4569,1,6%,COD
511331,3112,1,0%,COD
511331,1660,2,6%,COD
511331,1610,3,16%,COD
511331,3797,2,13%,COD
511331,2458,1,9%,COD
511332,3646,2,9%,COD
511332,4882,2,6%,COD
511332,3354,4,0%,COD
511333,4327,3,1%,COD
511333,2848,2,2%,COD
511334,3031,2,16%,COD
511335,4277,2,13%,COD
511335,4646,1,19%,COD
511335,2688,1,3%,COD
511335,4023,2,16%,COD
511336,1283,4,3%,COD
511336,1219,4,2%,COD
511336,1464,1,17%,COD
511336,1321,2,9%,COD
511336,1047,4,11%,COD
511337,3228,2,2%,COD
511338,1140,1,17%,COD
511338,3162,2,11%,COD
511338,1916,3,28%,COD
511338,2531,2,7%,COD
511339,4705,2,6%,COD
511339,1820,2,0%,COD
511340,3207,3,0%,COD
511341,4494,2,6%,COD
511341,4123,2,0%,COD
511341,3199,1,9%,COD
511341,4129,1,8%,COD
511341,2642,2,2%,COD
511342,2216,2,4%,COD
511342,4747,3,16%,COD
511343,1847,2,17%,COD
511343,1057,1,11%,COD
511343,4202,2,10%,COD
511344,2258,1,15%,COD
511344,3959,1,11%,COD
511344,1180,4,9%,COD
511344,2169,4,18%,COD
511344,2425,3,2%,COD
511345,4459,2,19%,COD
511345,4339,2,2%,COD
511345,4381,4,18%,COD
511346,4270,1,5%,COD
511346,1506,4,7%,COD
511346,4057,2,10%,COD
511347,2384,4,6%,COD
511347,2521,3,14%,COD
511348,2988,4,16%,COD
511348,2584,1,5%,COD
511349,3363,3,6%,COD
511349,4380,3,2%,COD
511349,2262,4,6%,COD
511350,1469,3,0%,COD
511351,2988,1,0%,COD
511351,4153,4,15%,COD
511351,1343,3,0%,COD
511351,3749,3,5%,COD
511352,1704,1,18%,COD
511352,3825,4,6%,COD
511352,2387,2,0%,COD
511352,3474,2,0%,COD
511352,3084,4,9%,COD
511353,4237,2,5%,COD
511353,2269,3,9%,COD
511353,2574,3,0%,COD
511354,2629,2,6%,COD
511354,1788,1,1%,COD
511355,2278,4,3%,COD
511355,4373,1,0%,COD
511355,2803,3,18%,COD
511355,2828,2,7%,COD
511356,1422,3,8%,COD
511356,2101,1,10%,COD
511356,3255,1,7%,COD
511357,2652,4,0%,COD
511357,4872,2,4%,COD
511358,3953,2,0%,COD
511358,2892,1,15%,COD
511358,1676,1,0%,COD
511358,2106,4,0%,COD
511359,4703,3,12%,COD
511359,2670,1,12%,COD
511359,1027,2,10%,COD
511359,3002,2,0%,COD
511359,2056,4,18%,COD
511360,4817,2,16%,COD
511360,4297,3,0%,COD
511360,3879,1,14%,COD
511361,3106,2,15%,COD
511361,1401,3,2%,COD
511361,4578,3,0%,COD
511361,2398,2,1%,COD
511362,1590,3,9%,COD
511363,3349,2,1%,COD
511363,2525,4,12%,COD
511363,1895,4,0%,COD
511363,4373,1,3%,COD
511364,4780,1,10%,COD
511364,2515,4,12%,COD
511364,3094,2,7%,COD
511364,2858,1,2%,COD
511364,1364,4,17%,COD
511365,3161,2,15%,COD
511365,2287,3,8%,COD
511365,1675,2,1%,COD
511365,3956,3,12%,COD
511366,1756,4,8%,COD
511366,1487,3,23%,COD
511366,1928,2,7%,COD
511366,4629,2,17%,COD
511367,2880,2,15%,COD
511368,4852,3,24%,COD
511368,4906,2,20%,COD
511368,4052,3,7%,COD
511368,1635,4,17%,COD
511368,2533,4,9%,COD
511369,2063,2,5%,COD
511369,1589,4,10%,COD
511369,2548,4,17%,COD
511369,3846,1,8%,COD
511369,4343,3,0%,COD
511370,4294,4,1%,COD
511370,2378,4,13%,COD
511370,3337,4,2%,COD
511370,3882,3,0%,COD
511371,3704,2,0%,COD
511371,2084,1,11%,COD
511371,1156,1,5%,COD
511371,1875,4,9%,COD
511372,2629,1,0%,COD
511372,2560,2,19%,COD
511372,1642,2,1%,COD
511373,1359,4,2%,COD
511373,3250,4,7%,COD
511374,1459,1,17%,COD
511374,2528,3,13%,COD
511374,3760,3,3%,COD
511375,4128,3,10%,COD
511375,1386,2,0%,COD
511375,1477,4,8%,COD
511376,4309,3,6%,COD
511376,4604,2,10%,COD
511376,2399,4,10%,COD
511376,2742,4,11%,COD
511376,1604,2,3%,COD
511377,1687,1,4%,COD
511377,1550,4,8%,COD
511377,4027,2,17%,COD
511377,2970,4,12%,COD
511377,2134,2,12%,COD
511378,3121,2,2%,COD
511379,2306,4,6%,COD
511379,3766,1,2%,COD
511379,4573,4,5%,COD
511379,4305,2,5%,COD
511380,2827,2,8%,COD
511380,3588,3,4%,COD
511380,3330,4,1%,COD
511381,2186,3,7%,COD
511381,4152,3,0%,COD
511381,3264,3,10%,COD
511382,3178,2,13%,COD
511382,1376,2,12%,COD
511382,1143,3,17%,COD
511383,1716,1,4%,COD
511383,2036,4,4%,COD
511383,1739,4,4%,COD
511383,2143,2,6%,COD
511384,4350,4,8%,COD
511384,4185,2,4%,COD
511384,2804,2,2%,COD
511385,4308,2,4%,COD
511385,3605,3,0%,COD
511385,4201,3,0%,COD
511385,1166,1,5%,COD
511385,3562,3,3%,COD
511386,1106,2,11%,COD
511386,4792,4,1%,COD
511386,3452,1,17%,COD
511387,3882,3,15%,COD
511387,3185,4,14%,COD
511387,4610,3,16%,COD
511387,2068,3,0%,COD
511387,3860,3,7%,COD
511388,4005,4,6%,COD
511388,4116,3,16%,COD
511388,1196,2,16%,COD
511388,1824,4,7%,COD
511389,1454,4,18%,COD
511389,3718,1,15%,COD
511389,2490,2,0%,COD
511389,1390,3,5%,COD
511390,4933,4,0%,COD
511390,2524,4,5%,COD
511391,2297,1,16%,COD
511391,3465,3,5%,COD
511391,1249,1,0%,COD
511391,2974,3,12%,COD
511391,2636,4,15%,COD
511392,3665,2,0%,COD
511392,1005,1,8%,COD
511393,4039,1,0%,COD
511393,1822,1,7%,COD
511394,3695,4,2%,COD
511394,4932,2,7%,COD
511395,1106,3,21%,COD
511395,3447,3,0%,COD
511395,3308,4,5%,COD
511396,3199,1,0%,COD
511396,4130,3,14%,COD
511396,3629,1,9%,COD
511397,3200,3,15%,COD
511397,2671,4,12%,COD
511397,1558,1,0%,COD
511398,3457,1,0%,COD
511398,3358,3,6%,COD
511398,4532,2,9%,COD
511398,2691,4,3%,COD
511399,1002,2,0%,COD
511399,1351,1,14%,COD
511400,3759,4,7%,COD
511400,2723,1,9%,COD
511401,3628,4,11%,COD
511401,2321,2,8%,COD
511401,4234,2,24%,COD
511402,4231,1,0%,COD
511402,3903,4,21%,COD
511402,2287,3,18%,COD
511403,3331,2,8%,COD
511403,4910,4,5%,COD
511403,4533,3,0%,COD
511404,3226,4,0%,COD
511404,2272,1,11%,COD
511404,4641,3,8%,COD
511404,1082,1,21%,COD
511405,3939,4,7%,COD
511405,3767,3,3%,COD
511405,1140,4,0%,COD
511405,2437,4,20%,COD
511405,1720,1,17%,COD
511406,4653,1,5%,COD
511406,4431,4,3%,COD
511406,2797,3,12%,COD
511407,2003,2,12%,COD
511407,4726,2,6%,COD
511408,2966,2,11%,COD
511408,4879,2,12%,COD
511408,2717,3,4%,COD
511408,2544,3,1%,COD
511408,3093,1,6%,COD
511409,1046,3,7%,COD
511409,1375,3,0%,COD
511409,4235,1,20%,COD
511410,4293,3,2%,COD
511410,4279,4,9%,COD
511410,1752,2,21%,COD
511411,2053,3,7%,COD
511411,4878,1,14%,COD
511411,3457,3,23%,COD
511412,2636,4,6%,COD
511412,2388,4,15%,COD
511412,4828,1,12%,COD
511412,2401,4,23%,COD
511412,3045,3,0%,COD
511413,1503,1,8%,COD
511413,3459,4,8%,COD
511413,2657,1,17%,COD
511413,2727,2,21%,COD
511414,3492,2,3%,COD
511414,4822,2,3%,COD
511414,3313,2,3%,COD
511414,4548,1,4%,COD
511415,1247,3,10%,COD
511415,4784,4,6%,COD
511415,3108,3,5%,COD
511415,3061,4,10%,COD
511415,2583,1,11%,COD
511416,4593,1,13%,COD
511416,4555,1,4%,COD
511416,4745,3,17%,COD
511416,1933,1,0%,COD
511417,1512,3,2%,COD
511418,2258,1,14%,COD
511418,4332,1,11%,COD
511419,2538,3,3%,COD
511419,2759,1,16%,COD
511420,2621,2,0%,COD
511420,1659,3,16%,COD
511421,1108,1,2%,COD
511421,3054,2,8%,COD
511422,4965,2,10%,COD
511422,2248,2,4%,COD
511422,3721,4,4%,COD
511422,4098,3,20%,COD
511423,4066,2,13%,COD
511423,1451,4,16%,COD
511423,1223,1,7%,COD
511423,1311,4,16%,COD
511424,2738,2,4%,COD
511425,2539,4,10%,COD
511425,4970,1,1%,COD
511425,3705,2,9%,COD
511426,1444,2,8%,COD
511427,2667,1,0%,COD
511427,4358,2,12%,COD
511427,1002,1,9%,COD
511427,2087,4,8%,COD
511427,1210,3,7%,COD
511428,3159,3,11%,COD
511428,1637,4,3%,COD
511428,3369,4,10%,COD
511428,1495,1,15%,COD
511428,1237,2,10%,COD
511429,1443,2,12%,COD
511429,4106,1,18%,COD
511429,1018,1,11%,COD
511429,1079,2,17%,COD
511429,1128,2,12%,COD
511430,4243,1,13%,COD
511430,2573,4,7%,COD
511430,4560,1,7%,COD
511430,2900,1,11%,COD
511431,1173,2,4%,COD
511431,3427,4,14%,COD
511432,2219,3,3%,COD
511432,2910,1,0%,COD
511433,2141,4,6%,COD
511434,4007,4,11%,COD
511435,2354,4,0%,COD
511435,3833,2,0%,COD
511436,2347,4,8%,COD
511436,4505,2,15%,COD
511437,1431,1,0%,COD
511438,1959,1,14%,COD
511439,4285,3,10%,COD
511440,4239,2,0%,COD
511440,3318,4,7%,COD
511440,1423,1,1%,COD
511441,2696,2,7%,COD
511441,2442,3,0%,COD
511441,4825,3,9%,COD
511441,2195,4,5%,COD
511441,4190,2,8%,COD
511442,1439,2,25%,COD
511442,1071,4,14%,COD
511442,4027,4,13%,COD
511442,3694,1,0%,COD
511443,1455,3,19%,COD
511443,3914,1,6%,COD
511444,3780,4,15%,COD
511445,3323,1,9%,COD
511445,4819,2,14%,COD
511446,4593,3,13%,COD
511446,2399,2,17%,COD
511446,2084,2,14%,COD
511446,3560,3,24%,COD
511447,4531,3,11%,COD
511447,4475,4,3%,COD
511448,1980,4,14%,COD
511448,4567,1,11%,COD
511448,1996,1,6%,COD
511448,3322,4,1%,COD
511449,3512,2,18%,COD
511449,1649,3,14%,COD
511449,2934,1,12%,COD
511450,2642,2,10%,COD
511450,2553,4,11%,COD
511450,1653,2,5%,COD
511450,1448,4,0%,COD
511451,1310,2,10%,COD
511451,3279,2,6%,COD
511452,4293,4,8%,COD
511452,4490,2,10%,COD
511452,2516,3,0%,COD
511453,1381,4,5%,COD
511453,2343,2,6%,COD
511453,2942,2,0%,COD
511453,1170,3,17%,COD
511453,2364,3,12%,COD
511454,4739,4,0%,COD
511454,4646,4,11%,COD
511454,1695,4,8%,COD
511454,3838,4,18%,COD
511455,4054,4,3%,COD
511455,1926,1,0%,COD
511455,3004,3,0%,COD
511455,3549,2,10%,COD
511455,2858,1,8%,COD
511456,3577,3,16%,COD
511457,2097,1,0%,COD
511457,4852,1,15%,COD
511457,4806,4,0%,COD
511457,3647,3,13%,COD
511457,2263,1,6%,COD
511458,4908,1,10%,COD
511458,2926,4,4%,COD
511458,1932,2,15%,COD
511458,4184,1,11%,COD
511458,1588,4,0%,COD
511459,4484,3,17%,COD
511459,2713,4,14%,COD
511459,4304,2,7%,COD
511459,2884,4,18%,COD
511459,1275,1,0%,COD
511460,2450,3,13%,COD
511460,4206,4,13%,COD
511461,4521,2,2%,COD
511462,4233,1,13%,COD
511462,4030,4,8%,COD
511462,3843,3,9%,COD
511462,4154,1,0%,COD
511463,1154,3,2%,COD
511463,3455,4,7%,COD
511463,1574,2,0%,COD
511463,3260,3,0%,COD
511463,3793,1,0%,COD
511464,4002,3,6%,COD
511464,2419,2,0%,COD
511465,3544,1,4%,COD
511466,4976,4,13%,COD
511466,2557,4,9%,COD
511466,3062,4,17%,COD
511466,4622,2,4%,COD
511467,3871,3,10%,COD
511467,1560,1,22%,COD
511467,2085,3,15%,COD
511467,2789,1,0%,COD
511467,3613,4,6%,COD
511468,1896,4,1%,COD
511468,3323,4,11%,COD
511469,2387,3,8%,COD
511469,1098,1,0%,COD
511469,4881,2,10%,COD
511469,3562,2,0%,COD
511469,3888,4,5%,COD
511470,4824,3,9%,COD
511471,3650,3,6%,COD
511471,1810,2,8%,COD
511471,4301,4,0%,COD
511471,4948,3,7%,COD
511471,1454,1,0%,COD
511472,2763,3,12%,COD
511472,1929,1,0%,COD
511472,1778,1,13%,COD
511472,1235,3,6%,COD
511472,2005,4,13%,COD
511473,1386,4,11%,COD
511473,2652,3,4%,COD
511473,3371,4,4%,COD
511473,4454,3,12%,COD
511474,1309,2,2%,COD
511474,1022,2,7%,COD
511475,2323,3,6%,COD
511475,3041,3,8%,COD
511475,4277,3,10%,COD
511476,4741,4,10%,COD
511476,4720,4,11%,COD
511476,3846,2,2%,COD
511477,4220,2,12%,COD
511477,2730,2,5%,COD
511477,1830,2,0%,COD
511478,3177,3,7%,COD
511478,1348,1,0%,COD
511478,2063,2,19%,COD
511479,4438,4,7%,COD
511479,1279,4,16%,COD
511480,4048,2,10%,COD
511480,1250,1,1%,COD
511480,4763,1,19%,COD
511481,2038,1,3%,COD
511481,4832,3,11%,COD
511481,3617,3,6%,COD
511481,4698,3,12%,COD
511481,2858,2,10%,COD
511482,3756,4,0%,COD
511483,4070,2,8%,COD
511483,4512,2,15%,COD
511483,3373,1,28%,COD
511484,1813,1,0%,COD
511484,2997,1,2%,COD
511484,3134,1,1%,COD
511485,2963,4,3%,COD
511485,2783,4,10%,COD
511485,2169,3,8%,COD
511485,1432,3,0%,COD
511485,1663,4,2%,COD
511486,2789,3,5%,COD
511486,1373,2,1%,COD
511487,4857,4,4%,COD
511487,3413,1,1%,COD
511488,3611,2,3%,COD
511489,1651,4,0%,COD
511490,3938,4,12%,COD
511490,2282,3,9%,COD
511491,1998,2,2%,COD
511491,4479,2,5%,COD
511491,3896,4,7%,COD
511492,2075,2,2%,COD
511492,1228,4,5%,COD
511492,2824,4,0%,COD
511493,4833,1,11%,COD
511493,4618,2,2%,COD
511493,2492,4,6%,COD
511494,2187,1,0%,COD
511494,2473,2,9%,COD
511495,3822,1,8%,COD
511495,4596,3,0%,COD
511495,1513,1,0%,COD
511495,3956,1,10%,COD
511495,2761,3,15%,COD
511496,1019,3,0%,COD
511496,4603,2,2%,COD
511497,3398,1,4%,COD
511498,1611,4,2%,COD
511498,2616,1,6%,COD
511499,4766,1,0%,COD
511499,1976,4,10%,COD
511499,1060,3,16%,COD
511500,4277,3,7%,COD
511501,1352,2,21%,COD
511501,2549,3,9%,COD
511501,4896,1,21%,COD
511502,1394,4,6%,COD
511502,1961,1,3%,COD
511503,1557,2,0%,COD
511503,3228,2,5%,COD
511503,2879,4,10%,COD
511503,2256,1,5%,COD
511503,1762,2,15%,COD
511504,2092,1,13%,COD
511504,3100,3,11%,COD
511505,4614,4,21%,COD
511505,2814,1,8%,COD
511505,4524,1,11%,COD
511505,2878,2,12%,COD
511505,1685,3,11%,COD
511506,4878,1,0%,COD
511506,1588,4,17%,COD
511506,2592,1,1%,COD
511506,1647,2,0%,COD
511506,4591,3,9%,COD
511507,1002,2,0%,COD
511508,2283,2,22%,COD
511509,2070,3,17%,COD
511509,1890,2,3%,COD
511509,3688,4,3%,COD
511509,4033,2,23%,COD
511509,4905,1,18%,COD
511510,2111,1,7%,COD
511510,2035,2,9%,COD
511510,4645,4,6%,COD
511510,4432,3,15%,COD
511511,2478,3,12%,COD
511511,1304,3,11%,COD
511511,3176,1,3%,COD
511512,4068,4,8%,COD
511512,3104,1,8%,COD
511512,2246,2,0%,COD
511512,4882,1,16%,COD
511512,4459,2,9%,COD
511513,1761,1,0%,COD
511514,2905,1,10%,COD
511514,4060,2,6%,COD
511514,2866,3,23%,COD
511514,1587,2,19%,COD
511514,4612,4,4%,COD
511515,3314,3,4%,COD
511515,4754,3,13%,COD
511515,4366,2,3%,COD
511516,2060,3,5%,COD
511516,1415,3,4%,COD
511516,1137,1,0%,COD
511517,1700,4,15%,COD
511517,2190,1,12%,COD
511517,4402,2,8%,COD
511517,3996,3,10%,COD
511518,3023,4,5%,COD
511518,1859,4,0%,COD
511518,1740,1,10%,COD
511518,4995,3,14%,COD
511518,1420,4,9%,COD
511519,2174,4,7%,COD
511519,4180,1,7%,COD
511519,4956,3,10%,COD
511519,4665,3,5%,COD
511519,3378,2,9%,COD
511520,4081,1,8%,COD
511521,4815,2,0%,COD
511521,1423,1,9%,COD
511521,3879,3,2%,COD
511521,1783,2,3%,COD
511521,1048,3,10%,COD
511522,2560,1,19%,COD
511522,3106,4,2%,COD
511523,1553,2,11%,COD
511523,2337,3,2%,COD
511524,4971,3,15%,COD
511524,2921,3,0%,COD
511525,1515,4,8%,COD
511526,1230,2,14%,COD
511527,4030,4,13%,COD
511527,3120,3,0%,COD
511527,1773,1,7%,COD
511527,4234,2,13%,COD
511528,4261,1,10%,COD
511528,2714,4,1%,COD
511529,2022,3,9%,COD
511529,4317,1,17%,COD
511530,3930,1,13%,COD
511530,2096,1,8%,COD
511530,3663,4,0%,COD
511530,4790,3,0%,COD
511530,1079,4,10%,COD
511531,4006,2,22%,COD
511531,3459,3,14%,COD
511531,2378,2,0%,COD
511531,2064,2,13%,COD
511532,1082,4,4%,COD
511532,4268,1,9%,COD
511532,3763,1,10%,COD
511532,3884,4,11%,COD
511532,1262,3,2%,COD
511533,3589,1,14%,COD
511533,1190,4,12%,COD
511533,4104,3,6%,COD
511534,2058,4,0%,COD
511535,4132,1,12%,COD
511535,4364,3,2%,COD
511535,2791,3,0%,COD
511535,2893,4,8%,COD
511536,2751,2,4%,COD
511536,2114,3,2%,COD
511537,2362,1,0%,COD
511537,4891,2,25%,COD
511538,4478,3,0%,COD
511538,1038,1,9%,COD
511538,4814,4,0%,COD
511538,4561,4,5%,COD
511538,4727,3,1%,COD
511539,1062,3,12%,COD
511539,1347,4,5%,COD
511539,1652,4,7%,COD
511539,3252,1,0%,COD
511540,1638,1,10%,COD
511540,4832,2,13%,COD
511541,2839,1,2%,COD
511541,4194,2,16%,COD
511541,3224,4,9%,COD
511542,2684,1,17%,COD
511542,1136,3,0%,COD
511542,1752,1,4%,COD
511542,2622,1,0%,COD
511543,1503,1,12%,COD
511544,3545,4,9%,COD
511544,4521,2,9%,COD
511545,1106,4,6%,COD
511545,1544,1,13%,COD
511545,1863,4,14%,COD
511545,4665,2,0%,COD
511545,1597,4,8%,COD
511546,2418,1,11%,COD
511546,3005,4,20%,COD
511546,1743,3,1%,COD
511546,1148,2,0%,COD
511546,2210,1,10%,COD
511547,3124,2,10%,COD
511547,2959,4,0%,COD
511548,2713,2,3%,COD
511548,2231,4,4%,COD
511549,1428,3,17%,COD
511549,3365,4,0%,COD
511550,2139,2,1%,COD
511550,4888,2,10%,COD
511550,1281,1,10%,COD
511550,3590,4,0%,COD
511551,1607,1,0%,COD
511552,3807,2,2%,COD
511552,1241,2,4%,COD
511552,2817,3,1%,COD
511553,4588,1,0%,COD
511553,4547,2,15%,COD
511553,1073,2,11%,COD
511553,1145,2,15%,COD
511553,2634,4,15%,COD
511554,4135,3,2%,COD
511554,3234,1,18%,COD
511554,2695,3,21%,COD
511554,1726,4,9%,COD
511554,3935,1,9%,COD
511555,4154,4,18%,COD
511556,2211,3,6%,COD
511556,1168,2,0%,COD
511557,1801,4,11%,COD
511557,2656,1,2%,COD
511557,2389,2,2%,COD
511557,3545,2,6%,COD
511558,2881,1,7%,COD
511558,2566,1,15%,COD
511558,3040,3,12%,COD
511558,4888,2,9%,COD
511559,2057,4,17%,COD
511559,3753,1,6%,COD
511560,3541,3,0%,COD
511560,4471,2,6%,COD
511560,3790,3,7%,COD
511560,1852,1,12%,COD
511561,4330,1,12%,COD
511561,4497,4,11%,COD
511561,3056,2,7%,COD
511562,2651,2,6%,COD
511562,3726,4,9%,COD
511562,4000,3,11%,COD
511562,1090,1,6%,COD
511563,3840,1,12%,COD
511563,2019,1,9%,COD
511563,1337,3,0%,COD
511563,1684,2,4%,COD
511564,2390,1,2%,COD
511564,2626,1,3%,COD
511565,2056,2,2%,COD
511565,2541,3,3%,COD
511565,3872,1,4%,COD
511566,4839,3,14%,COD
511566,3128,1,9%,COD
511566,1882,4,5%,COD
511567,2232,1,9%,COD
511567,1816,2,0%,COD
511567,2184,2,7%,COD
511568,2730,3,11%,COD
511568,4676,1,21%,COD
511568,3174,1,2%,COD
511569,2435,4,12%,COD
511570,4378,1,16%,COD
511570,1674,4,9%,COD
511570,2880,1,11%,COD
511570,3862,4,4%,COD
511571,3141,2,14%,COD
511571,4000,2,0%,COD
511572,4860,3,7%,COD
511572,2391,1,12%,COD
511572,1625,4,9%,COD
511573,3082,1,9%,COD
511573,4222,1,14%,COD
511573,3635,2,16%,COD
511574,3727,3,19%,COD
511574,2971,2,1%,COD
511575,1437,3,5%,COD
511575,2954,1,15%,COD
511575,3116,2,20%,COD
511575,3231,4,1%,COD
511575,3064,3,1%,COD
511576,3177,1,0%,COD
511576,4445,4,9%,COD
511576,1779,4,4%,COD
511576,3609,2,11%,COD
511577,3751,1,15%,COD
511577,3368,3,14%,COD
511577,1821,2,13%,COD
511577,1272,3,1%,COD
