Product_ID,Category,Brand,Price
4762,Sports & Outdoors,PulseGear,30000
2303,Fashion,UrbanThread,6790
3500,Beauty & Personal Care,SilkStrand,1810
3770,Beauty & Personal Care,PureLeaf,3210
4886,Sports & Outdoors,MotionMade,30000
1851,Fashion,LunaWear,7470
3311,Home & Kitchen,ZenLiving,12770
4319,Sports & Outdoors,TrailStar,4760
3350,Home & Kitchen,CasaCharm,24710
3672,Beauty & Personal Care,VelvetMist,6110
4370,Sports & Outdoors,StaminaX,5380
4623,Sports & Outdoors,MotionMade,30000
3735,Beauty & Personal Care,HydraHue,4940
3531,Beauty & Personal Care,VelvetMist,10000
2643,Home & Kitchen,HomePulse,35000
3043,Home & Kitchen,CoolBreeze,35000
3143,Home & Kitchen,Nest&Nook,14100
1780,Electronics,ApexOne,69810
4952,Sports & Outdoors,PulseGear,4120
2864,Home & Kitchen,HeatWave,15380
4034,Beauty & Personal Care,BloomNote,5900
1172,Electronics,TechSphere,42920
1175,Electronics,GigaMax,150000
3584,Beauty & Personal Care,BloomNote,5030
1995,Fashion,LunaWear,5680
1793,Electronics,TechSphere,63610
1244,Electronics,CoreLink,150000
1448,Electronics,CoreLink,103120
1498,Electronics,ApexOne,32630
2046,Fashion,UrbanThread,4240
1203,Electronics,CoreLink,54290
2866,Home & Kitchen,AuraHome,11440
3740,Beauty & Personal Care,HydraHue,6060
2183,Fashion,NorthBay,2630
2644,Home & Kitchen,KitchenPro,8680
3374,Home & Kitchen,AuraHome,15610
1001,Electronics,ElectraNova,34220
2988,Home & Kitchen,Nest&Nook,9060
1382,Electronics,CoreLink,150000
3583,Beauty & Personal Care,HydraHue,2170
2681,Home & Kitchen,CasaCharm,12120
4365,Sports & Outdoors,PeakPath,30000
3781,Beauty & Personal Care,DermaDawn,5510
1394,Electronics,TechSphere,145330
4960,Sports & Outdoors,MotionMade,4380
4589,Sports & Outdoors,PeakPath,4290
2477,Fashion,NorthBay,3080
1029,Electronics,ApexOne,103360
1111,Electronics,ApexOne,150000
3883,Beauty & Personal Care,PureLeaf,3360
4192,Beauty & Personal Care,VelvetMist,8570
2573,Fashion,CanvasCo,2950
1799,Electronics,ApexOne,150000
2841,Home & Kitchen,ZenLiving,35000
4651,Sports & Outdoors,FlexForge,10570
4440,Sports & Outdoors,RunRidge,12310
4550,Sports & Outdoors,MotionMade,5810
3815,Beauty & Personal Care,RootRise,3510
3299,Home & Kitchen,AuraHome,8000
4320,Sports & Outdoors,FlexForge,20740
1900,Fashion,UrbanThread,8700
3882,Beauty & Personal Care,BloomNote,940
4157,Beauty & Personal Care,RootRise,3530
4347,Sports & Outdoors,CorePlus,30000
2192,Fashion,UrbanThread,7000
1451,Electronics,GigaMax,150000
4519,Sports & Outdoors,PeakPath,20570
3406,Beauty & Personal Care,HydraHue,3530
2583,Fashion,CanvasCo,9390
4584,Sports & Outdoors,PeakPath,8660
4680,Sports & Outdoors,PeakPath,30000
1006,Electronics,Zentrix,119800
2661,Home & Kitchen,Nest&Nook,13660
4285,Sports & Outdoors,StaminaX,13940
4389,Sports & Outdoors,FlexForge,13900
2037,Fashion,NorthBay,4960
2059,Fashion,NorthBay,3350
3577,Beauty & Personal Care,DermaDawn,3500
4751,Sports & Outdoors,MotionMade,30000
4523,Sports & Outdoors,StaminaX,30000
1499,Electronics,ApexOne,45960
4097,Beauty & Personal Care,HydraHue,4130
4936,Sports & Outdoors,PulseGear,5670
2246,Fashion,CanvasCo,1870
3428,Beauty & Personal Care,SilkStrand,2540
4748,Sports & Outdoors,RunRidge,14620
2295,Fashion,Heritage,2270
3387,Home & Kitchen,KitchenPro,5150
2585,Fashion,LunaWear,1080
2072,Fashion,SilkStreet,12000
4354,Sports & Outdoors,RunRidge,13860
1988,Fashion,Heritage,650
1025,Electronics,GigaMax,138100
2570,Fashion,SilkStreet,12000
3277,Home & Kitchen,HeatWave,18420
4789,Sports & Outdoors,PulseGear,13620
3191,Home & Kitchen,CoolBreeze,24260
4022,Beauty & Personal Care,HydraHue,5120
2734,Home & Kitchen,CoolBreeze,15810
4012,Beauty & Personal Care,BloomNote,10000
3369,Home & Kitchen,HomePulse,12560
4414,Sports & Outdoors,TrailStar,30000
1032,Electronics,OrbitX,28220
1063,Electronics,BlueWave,58610
4962,Sports & Outdoors,MotionMade,26790
3480,Beauty & Personal Care,GlowWell,1320
2519,Fashion,SilkStreet,8680
1340,Electronics,CoreLink,17750
4362,Sports & Outdoors,CorePlus,12310
1680,Electronics,TechSphere,58800
2802,Home & Kitchen,HomePulse,12610
1165,Electronics,CoreLink,150000
4625,Sports & Outdoors,RunRidge,30000
4480,Sports & Outdoors,TrailStar,10850
1227,Electronics,ApexOne,97900
3216,Home & Kitchen,CasaCharm,35000
4044,Beauty & Personal Care,SilkStrand,5090
4086,Beauty & Personal Care,RootRise,8240
4733,Sports & Outdoors,MotionMade,7170
1992,Fashion,Ivory&Co,12000
2404,Fashion,Ivory&Co,6640
1972,Fashion,Ivory&Co,12000
4963,Sports & Outdoors,PeakPath,20980
3906,Beauty & Personal Care,GlowWell,5900
3930,Beauty & Personal Care,BloomNote,10000
3037,Home & Kitchen,CoolBreeze,15660
3690,Beauty & Personal Care,HydraHue,10000
1225,Electronics,CoreLink,150000
2100,Fashion,UrbanThread,12000
1318,Electronics,TechSphere,20130
1403,Electronics,ElectraNova,47230
1257,Electronics,ApexOne,150000
1467,Electronics,ElectraNova,87540
2893,Home & Kitchen,ZenLiving,35000
1557,Electronics,CoreLink,150000
2823,Home & Kitchen,KitchenPro,35000
3212,Home & Kitchen,CasaCharm,7560
3643,Beauty & Personal Care,SilkStrand,10000
4137,Beauty & Personal Care,PureLeaf,1630
4918,Sports & Outdoors,CorePlus,18080
3328,Home & Kitchen,AuraHome,7020
4514,Sports & Outdoors,MotionMade,10720
1312,Electronics,BlueWave,97240
2043,Fashion,Ivory&Co,8170
4869,Sports & Outdoors,PeakPath,30000
3777,Beauty & Personal Care,VelvetMist,2860
3539,Beauty & Personal Care,GlowWell,10000
1651,Electronics,BlueWave,58770
2064,Fashion,Heritage,12000
2869,Home & Kitchen,Nest&Nook,35000
2353,Fashion,UrbanThread,9990
1871,Fashion,CanvasCo,12000
4989,Sports & Outdoors,StaminaX,18350
3258,Home & Kitchen,HomePulse,17850
4496,Sports & Outdoors,RunRidge,30000
2217,Fashion,SilkStreet,4840
4937,Sports & Outdoors,FlexForge,30000
3000,Home & Kitchen,CoolBreeze,35000
1302,Electronics,ApexOne,69940
3810,Beauty & Personal Care,DermaDawn,3410
4814,Sports & Outdoors,TrailStar,10050
1814,Fashion,CanvasCo,9510
2452,Fashion,Ivory&Co,12000
2179,Fashion,LunaWear,4210
2032,Fashion,Ivory&Co,4360
2271,Fashion,UrbanThread,12000
1676,Electronics,ElectraNova,150000
3364,Home & Kitchen,HomePulse,22910
1267,Electronics,OrbitX,42030
3340,Home & Kitchen,AuraHome,35000
1216,Electronics,CoreLink,84100
4996,Sports & Outdoors,MotionMade,30000
2582,Fashion,Heritage,10230
1983,Fashion,NorthBay,7390
4040,Beauty & Personal Care,PureLeaf,5720
1194,Electronics,BlueWave,36530
1750,Electronics,OrbitX,49190
1051,Electronics,Zentrix,77500
3272,Home & Kitchen,Nest&Nook,35000
3248,Home & Kitchen,HeatWave,35000
3537,Beauty & Personal Care,GlowWell,8740
2293,Fashion,SilkStreet,2550
2307,Fashion,LunaWear,4250
4494,Sports & Outdoors,StaminaX,11290
3905,Beauty & Personal Care,PureLeaf,10000
3015,Home & Kitchen,ZenLiving,34330
1907,Fashion,SilkStreet,3760
3739,Beauty & Personal Care,HydraHue,3510
1351,Electronics,Zentrix,96550
3013,Home & Kitchen,CoolBreeze,35000
3782,Beauty & Personal Care,RootRise,1420
4551,Sports & Outdoors,FlexForge,5120
2985,Home & Kitchen,HeatWave,19480
4559,Sports & Outdoors,TrailStar,7990
4318,Sports & Outdoors,CorePlus,30000
1395,Electronics,CoreLink,150000
4692,Sports & Outdoors,TrailStar,11260
4772,Sports & Outdoors,PeakPath,30000
1376,Electronics,ApexOne,70900
1220,Electronics,GigaMax,16750
3493,Beauty & Personal Care,RootRise,3020
1978,Fashion,UrbanThread,5140
2168,Fashion,LunaWear,12000
4605,Sports & Outdoors,PulseGear,15380
4968,Sports & Outdoors,StaminaX,18590
2044,Fashion,Heritage,8570
4660,Sports & Outdoors,MotionMade,6250
2454,Fashion,CanvasCo,11650
4141,Beauty & Personal Care,PureLeaf,10000
3103,Home & Kitchen,KitchenPro,35000
2401,Fashion,Heritage,2470
2403,Fashion,SilkStreet,910
1503,Electronics,GigaMax,136260
3660,Beauty & Personal Care,SilkStrand,5090
1928,Fashion,CanvasCo,6010
1027,Electronics,ElectraNova,150000
2301,Fashion,Heritage,4200
3237,Home & Kitchen,CasaCharm,16680
3446,Beauty & Personal Care,PureLeaf,5440
1402,Electronics,CoreLink,41320
2328,Fashion,NorthBay,12000
1684,Electronics,Zentrix,79110
1786,Electronics,ApexOne,46810
1333,Electronics,OrbitX,58820
3313,Home & Kitchen,HeatWave,14160
4852,Sports & Outdoors,PulseGear,7230
2669,Home & Kitchen,Nest&Nook,35000
1580,Electronics,BlueWave,150000
2724,Home & Kitchen,ZenLiving,22110
3417,Beauty & Personal Care,BloomNote,5470
3058,Home & Kitchen,ZenLiving,8010
1279,Electronics,TechSphere,80350
1427,Electronics,ApexOne,142780
3759,Beauty & Personal Care,BloomNote,2520
1328,Electronics,GigaMax,82490
3245,Home & Kitchen,HomePulse,7790
3187,Home & Kitchen,HomePulse,35000
4207,Sports & Outdoors,MotionMade,12770
4546,Sports & Outdoors,MotionMade,24990
4269,Sports & Outdoors,CorePlus,27460
2078,Fashion,Heritage,12000
1014,Electronics,CoreLink,44140
2187,Fashion,Ivory&Co,7940
4901,Sports & Outdoors,PeakPath,6720
1976,Fashion,SilkStreet,3300
4626,Sports & Outdoors,TrailStar,1940
2424,Fashion,Ivory&Co,12000
4683,Sports & Outdoors,RunRidge,30000
3813,Beauty & Personal Care,DermaDawn,4820
2016,Fashion,CanvasCo,12000
2021,Fashion,CanvasCo,1130
3866,Beauty & Personal Care,DermaDawn,3610
4627,Sports & Outdoors,TrailStar,15280
4874,Sports & Outdoors,MotionMade,9770
4067,Beauty & Personal Care,PureLeaf,2300
3651,Beauty & Personal Care,DermaDawn,3560
2619,Home & Kitchen,HomePulse,24890
4208,Sports & Outdoors,TrailStar,3980
3274,Home & Kitchen,AuraHome,28260
1353,Electronics,ElectraNova,150000
2001,Fashion,SilkStreet,12000
2457,Fashion,NorthBay,9050
3205,Home & Kitchen,Nest&Nook,35000
3788,Beauty & Personal Care,HydraHue,10000
3550,Beauty & Personal Care,VelvetMist,3500
3056,Home & Kitchen,KitchenPro,32810
2034,Fashion,Heritage,3430
2447,Fashion,Heritage,10390
4763,Sports & Outdoors,PulseGear,27430
2462,Fashion,NorthBay,1310
2053,Fashion,SilkStreet,12000
4077,Beauty & Personal Care,PureLeaf,550
3412,Beauty & Personal Care,VelvetMist,7280
3267,Home & Kitchen,HomePulse,13860
2727,Home & Kitchen,HomePulse,18920
3335,Home & Kitchen,CoolBreeze,7790
1521,Electronics,GigaMax,35300
4927,Sports & Outdoors,PulseGear,13280
4159,Beauty & Personal Care,RootRise,4070
1791,Electronics,ApexOne,12900
2962,Home & Kitchen,HomePulse,16260
3771,Beauty & Personal Care,VelvetMist,4220
2097,Fashion,NorthBay,3020
1537,Electronics,OrbitX,61660
3971,Beauty & Personal Care,SilkStrand,3940
1649,Electronics,ApexOne,18480
4254,Sports & Outdoors,CorePlus,17780
4775,Sports & Outdoors,FlexForge,6990
3372,Home & Kitchen,KitchenPro,21830
1962,Fashion,LunaWear,10750
3977,Beauty & Personal Care,DermaDawn,10000
4685,Sports & Outdoors,CorePlus,12090
2137,Fashion,UrbanThread,2790
2885,Home & Kitchen,Nest&Nook,21920
2677,Home & Kitchen,ZenLiving,35000
2588,Fashion,Ivory&Co,8650
4630,Sports & Outdoors,CorePlus,16200
3899,Beauty & Personal Care,VelvetMist,3580
3238,Home & Kitchen,ZenLiving,11870
4594,Sports & Outdoors,TrailStar,18970
2689,Home & Kitchen,Nest&Nook,20080
2343,Fashion,LunaWear,5430
3120,Home & Kitchen,AuraHome,26650
3278,Home & Kitchen,KitchenPro,15750
2483,Fashion,SilkStreet,1560
1904,Fashion,CanvasCo,12000
2653,Home & Kitchen,HomePulse,16920
2983,Home & Kitchen,CoolBreeze,6080
3152,Home & Kitchen,CoolBreeze,35000
2061,Fashion,Ivory&Co,6360
2741,Home & Kitchen,CasaCharm,6410
3006,Home & Kitchen,AuraHome,17090
3159,Home & Kitchen,KitchenPro,23570
3035,Home & Kitchen,HeatWave,35000
4778,Sports & Outdoors,MotionMade,5130
4194,Beauty & Personal Care,SilkStrand,8340
3377,Home & Kitchen,Nest&Nook,2420
2694,Home & Kitchen,HomePulse,13300
1644,Electronics,TechSphere,24920
4395,Sports & Outdoors,MotionMade,24420
1530,Electronics,BlueWave,44190
4069,Beauty & Personal Care,PureLeaf,10000
4451,Sports & Outdoors,StaminaX,11390
1131,Electronics,ElectraNova,49020
4245,Sports & Outdoors,PulseGear,30000
2994,Home & Kitchen,Nest&Nook,26210
1984,Fashion,CanvasCo,4320
4223,Sports & Outdoors,FlexForge,17710
3928,Beauty & Personal Care,RootRise,7880
1858,Fashion,Heritage,3090
1971,Fashion,NorthBay,3630
3247,Home & Kitchen,HeatWave,27380
1347,Electronics,GigaMax,66660
1121,Electronics,ApexOne,56770
2114,Fashion,Ivory&Co,1070
2533,Fashion,UrbanThread,12000
2030,Fashion,UrbanThread,2910
1031,Electronics,ElectraNova,56530
2789,Home & Kitchen,ZenLiving,10100
1293,Electronics,ElectraNova,106110
2729,Home & Kitchen,ZenLiving,15480
2774,Home & Kitchen,CasaCharm,35000
4171,Beauty & Personal Care,DermaDawn,2700
3915,Beauty & Personal Care,SilkStrand,10000
4766,Sports & Outdoors,CorePlus,30000
1723,Electronics,TechSphere,39930
1174,Electronics,OrbitX,55670
3562,Beauty & Personal Care,PureLeaf,10000
4432,Sports & Outdoors,CorePlus,10510
3797,Beauty & Personal Care,HydraHue,4490
2801,Home & Kitchen,AuraHome,18020
2376,Fashion,LunaWear,2570
4957,Sports & Outdoors,PeakPath,30000
1092,Electronics,Zentrix,85190
4226,Sports & Outdoors,PeakPath,30000
4894,Sports & Outdoors,MotionMade,18440
2757,Home & Kitchen,HeatWave,35000
3887,Beauty & Personal Care,GlowWell,5440
3177,Home & Kitchen,HomePulse,26920
3549,Beauty & Personal Care,DermaDawn,10000
3960,Beauty & Personal Care,GlowWell,7130
2290,Fashion,ModeMuse,12000
2618,Home & Kitchen,Nest&Nook,19690
4158,Beauty & Personal Care,SilkStrand,3230
4152,Beauty & Personal Care,GlowWell,6700
1148,Electronics,CoreLink,150000
3434,Beauty & Personal Care,HydraHue,2510
2273,Fashion,CanvasCo,3350
1739,Electronics,TechSphere,43120
3996,Beauty & Personal Care,HydraHue,8920
2478,Fashion,LunaWear,8330
4131,Beauty & Personal Care,PureLeaf,4580
1609,Electronics,Zentrix,38010
2206,Fashion,CanvasCo,1160
3604,Beauty & Personal Care,HydraHue,10000
3336,Home & Kitchen,AuraHome,11920
4558,Sports & Outdoors,RunRidge,19130
1453,Electronics,ElectraNova,91860
1586,Electronics,ApexOne,89600
4043,Beauty & Personal Care,SilkStrand,2980
1053,Electronics,OrbitX,77230
3281,Home & Kitchen,KitchenPro,17450
4698,Sports & Outdoors,PeakPath,3820
1859,Fashion,Ivory&Co,12000
1927,Fashion,Ivory&Co,7550
4637,Sports & Outdoors,PulseGear,6350
4028,Beauty & Personal Care,GlowWell,1840
4346,Sports & Outdoors,StaminaX,10290
4586,Sports & Outdoors,PulseGear,26570
2545,Fashion,CanvasCo,6950
3618,Beauty & Personal Care,GlowWell,1860
2728,Home & Kitchen,HomePulse,23540
3927,Beauty & Personal Care,HydraHue,10000
1101,Electronics,TechSphere,49970
1445,Electronics,OrbitX,22760
2309,Fashion,LunaWear,2850
3861,Beauty & Personal Care,BloomNote,3260
1235,Electronics,GigaMax,150000
1484,Electronics,OrbitX,31610
4038,Beauty & Personal Care,VelvetMist,4270
4193,Beauty & Personal Care,GlowWell,4200
4671,Sports & Outdoors,FlexForge,5970
2392,Fashion,NorthBay,7640
4335,Sports & Outdoors,PeakPath,30000
3365,Home & Kitchen,ZenLiving,22060
4061,Beauty & Personal Care,RootRise,10000
3306,Home & Kitchen,ZenLiving,9260
3607,Beauty & Personal Care,GlowWell,10000
3099,Home & Kitchen,HomePulse,11060
2738,Home & Kitchen,KitchenPro,12010
2079,Fashion,NorthBay,7630
4041,Beauty & Personal Care,GlowWell,10000
3521,Beauty & Personal Care,RootRise,8750
2658,Home & Kitchen,AuraHome,24640
3956,Beauty & Personal Care,DermaDawn,3590
3197,Home & Kitchen,ZenLiving,9270
1516,Electronics,ElectraNova,110330
3435,Beauty & Personal Care,PureLeaf,6290
2177,Fashion,SilkStreet,6660
2038,Fashion,LunaWear,12000
3219,Home & Kitchen,AuraHome,35000
3206,Home & Kitchen,KitchenPro,35000
4988,Sports & Outdoors,StaminaX,9350
3402,Beauty & Personal Care,GlowWell,2430
2860,Home & Kitchen,CasaCharm,10110
3039,Home & Kitchen,KitchenPro,14670
1400,Electronics,OrbitX,134370
1979,Fashion,Ivory&Co,2740
3704,Beauty & Personal Care,PureLeaf,8030
3532,Beauty & Personal Care,DermaDawn,10000
3636,Beauty & Personal Care,VelvetMist,6530
1434,Electronics,OrbitX,60340
1411,Electronics,GigaMax,7620
1309,Electronics,CoreLink,90440
1422,Electronics,ApexOne,49070
1561,Electronics,CoreLink,76810
3190,Home & Kitchen,ZenLiving,3870
4483,Sports & Outdoors,FlexForge,30000
4817,Sports & Outdoors,PulseGear,11480
2325,Fashion,ModeMuse,10020
1389,Electronics,OrbitX,23940
3821,Beauty & Personal Care,GlowWell,3220
3071,Home & Kitchen,HeatWave,33430
4382,Sports & Outdoors,RunRidge,12390
4292,Sports & Outdoors,CorePlus,16710
4526,Sports & Outdoors,PeakPath,26340
2769,Home & Kitchen,AuraHome,35000
1565,Electronics,Zentrix,54490
3139,Home & Kitchen,HomePulse,27290
4787,Sports & Outdoors,PulseGear,22090
4334,Sports & Outdoors,FlexForge,22550
4650,Sports & Outdoors,CorePlus,15140
2964,Home & Kitchen,AuraHome,9420
3659,Beauty & Personal Care,DermaDawn,9790
4095,Beauty & Personal Care,RootRise,9900
3503,Beauty & Personal Care,DermaDawn,5850
4118,Beauty & Personal Care,SilkStrand,1300
1184,Electronics,ElectraNova,41410
1156,Electronics,ElectraNova,56680
1170,Electronics,GigaMax,88240
4767,Sports & Outdoors,RunRidge,9780
3682,Beauty & Personal Care,GlowWell,9130
3824,Beauty & Personal Care,VelvetMist,1350
1501,Electronics,BlueWave,11380
3538,Beauty & Personal Care,VelvetMist,7220
3706,Beauty & Personal Care,GlowWell,3260
4180,Beauty & Personal Care,DermaDawn,6190
2388,Fashion,Ivory&Co,5470
1410,Electronics,CoreLink,64490
3204,Home & Kitchen,AuraHome,16490
1892,Fashion,CanvasCo,11080
1702,Electronics,ElectraNova,34560
3265,Home & Kitchen,AuraHome,4540
4316,Sports & Outdoors,StaminaX,6060
1407,Electronics,Zentrix,150000
4360,Sports & Outdoors,MotionMade,30000
3793,Beauty & Personal Care,BloomNote,2190
4649,Sports & Outdoors,FlexForge,30000
3126,Home & Kitchen,CoolBreeze,35000
3852,Beauty & Personal Care,VelvetMist,9150
3359,Home & Kitchen,KitchenPro,2540
3908,Beauty & Personal Care,HydraHue,10000
1178,Electronics,BlueWave,150000
3423,Beauty & Personal Care,DermaDawn,10000
3427,Beauty & Personal Care,PureLeaf,5040
4240,Sports & Outdoors,CorePlus,14160
3569,Beauty & Personal Care,DermaDawn,1490
3662,Beauty & Personal Care,DermaDawn,1510
2300,Fashion,NorthBay,4060
2332,Fashion,Heritage,5390
4747,Sports & Outdoors,PeakPath,5020
2342,Fashion,CanvasCo,5190
2127,Fashion,UrbanThread,12000
4486,Sports & Outdoors,StaminaX,20530
2759,Home & Kitchen,CasaCharm,10410
4603,Sports & Outdoors,FlexForge,18370
1631,Electronics,CoreLink,54270
4490,Sports & Outdoors,PulseGear,20330
4228,Sports & Outdoors,PulseGear,11920
4010,Beauty & Personal Care,BloomNote,3930
1211,Electronics,ElectraNova,150000
1008,Electronics,TechSphere,116480
4898,Sports & Outdoors,RunRidge,15040
1679,Electronics,TechSphere,41740
4689,Sports & Outdoors,MotionMade,10580
2599,Fashion,ModeMuse,10400
1295,Electronics,TechSphere,41240
2620,Home & Kitchen,HeatWave,29640
3165,Home & Kitchen,CasaCharm,23970
3563,Beauty & Personal Care,VelvetMist,10000
1277,Electronics,Zentrix,54950
1348,Electronics,ApexOne,150000
2664,Home & Kitchen,Nest&Nook,5610
3566,Beauty & Personal Care,SilkStrand,2800
3102,Home & Kitchen,CoolBreeze,8680
3080,Home & Kitchen,CoolBreeze,16570
3312,Home & Kitchen,CoolBreeze,6950
3029,Home & Kitchen,ZenLiving,19090
2117,Fashion,ModeMuse,6680
2099,Fashion,Heritage,2750
2261,Fashion,Heritage,1610
3728,Beauty & Personal Care,HydraHue,1630
2806,Home & Kitchen,AuraHome,29030
3738,Beauty & Personal Care,PureLeaf,3970
1188,Electronics,TechSphere,58040
3684,Beauty & Personal Care,HydraHue,4010
2023,Fashion,ModeMuse,3750
1964,Fashion,LunaWear,8520
3595,Beauty & Personal Care,PureLeaf,6410
3368,Home & Kitchen,CasaCharm,35000
2400,Fashion,LunaWear,12000
2202,Fashion,SilkStreet,4390
4667,Sports & Outdoors,MotionMade,14130
1350,Electronics,ApexOne,97160
3420,Beauty & Personal Care,GlowWell,10000
3437,Beauty & Personal Care,RootRise,2900
3737,Beauty & Personal Care,PureLeaf,1990
2606,Home & Kitchen,HeatWave,35000
2107,Fashion,UrbanThread,2810
4003,Beauty & Personal Care,VelvetMist,7050
2645,Home & Kitchen,ZenLiving,35000
2480,Fashion,ModeMuse,12000
3401,Beauty & Personal Care,HydraHue,4810
1607,Electronics,TechSphere,86590
4342,Sports & Outdoors,StaminaX,13220
4116,Beauty & Personal Care,BloomNote,5870
1716,Electronics,GigaMax,150000
1624,Electronics,ApexOne,102350
2571,Fashion,UrbanThread,6600
4972,Sports & Outdoors,FlexForge,22090
2690,Home & Kitchen,AuraHome,24210
3233,Home & Kitchen,HomePulse,35000
3036,Home & Kitchen,Nest&Nook,20900
4735,Sports & Outdoors,MotionMade,21000
3594,Beauty & Personal Care,VelvetMist,1860
4005,Beauty & Personal Care,HydraHue,1880
4387,Sports & Outdoors,FlexForge,10200
1757,Electronics,BlueWave,98650
3947,Beauty & Personal Care,DermaDawn,6100
3983,Beauty & Personal Care,PureLeaf,4770
2270,Fashion,SilkStreet,9290
1158,Electronics,BlueWave,102740
2865,Home & Kitchen,ZenLiving,24670
4270,Sports & Outdoors,RunRidge,24110
1969,Fashion,Heritage,1890
1735,Electronics,BlueWave,55460
4562,Sports & Outdoors,StaminaX,9080
3617,Beauty & Personal Care,VelvetMist,2930
4303,Sports & Outdoors,FlexForge,30000
3761,Beauty & Personal Care,RootRise,10000
3898,Beauty & Personal Care,BloomNote,5690
3452,Beauty & Personal Care,HydraHue,9160
2697,Home & Kitchen,KitchenPro,35000
4457,Sports & Outdoors,TrailStar,6200
4841,Sports & Outdoors,MotionMade,11190
2132,Fashion,CanvasCo,8260
2933,Home & Kitchen,ZenLiving,22090
3133,Home & Kitchen,KitchenPro,18380
1604,Electronics,TechSphere,150000
2473,Fashion,UrbanThread,8450
1230,Electronics,TechSphere,150000
1057,Electronics,TechSphere,37880
2224,Fashion,ModeMuse,1770
1036,Electronics,GigaMax,86110
1459,Electronics,CoreLink,97080
4293,Sports & Outdoors,TrailStar,4380
2251,Fashion,Heritage,4540
4945,Sports & Outdoors,PeakPath,23320
1143,Electronics,ApexOne,84090
3095,Home & Kitchen,CasaCharm,16290
3440,Beauty & Personal Care,VelvetMist,7190
3433,Beauty & Personal Care,PureLeaf,8110
4404,Sports & Outdoors,PeakPath,13880
1358,Electronics,TechSphere,40880
2598,Fashion,LunaWear,4410
3329,Home & Kitchen,AuraHome,15990
3807,Beauty & Personal Care,SilkStrand,5460
2956,Home & Kitchen,CoolBreeze,18090
1153,Electronics,CoreLink,33090
2481,Fashion,SilkStreet,11350
3244,Home & Kitchen,AuraHome,5640
1982,Fashion,Ivory&Co,8660
2489,Fashion,Heritage,7160
2668,Home & Kitchen,AuraHome,13840
2704,Home & Kitchen,AuraHome,22720
4258,Sports & Outdoors,RunRidge,20010
4719,Sports & Outdoors,MotionMade,24670
3497,Beauty & Personal Care,BloomNote,1720
4002,Beauty & Personal Care,VelvetMist,3080
4353,Sports & Outdoors,CorePlus,6690
1831,Fashion,NorthBay,2140
1966,Fashion,ModeMuse,9570
2703,Home & Kitchen,KitchenPro,15190
1254,Electronics,ElectraNova,139110
4741,Sports & Outdoors,PeakPath,13230
1268,Electronics,Zentrix,31720
3849,Beauty & Personal Care,PureLeaf,2630
2073,Fashion,Ivory&Co,5840
4879,Sports & Outdoors,StaminaX,15140
2010,Fashion,Heritage,12000
2115,Fashion,SilkStreet,5410
4384,Sports & Outdoors,StaminaX,30000
2409,Fashion,UrbanThread,12000
1160,Electronics,ElectraNova,78850
3988,Beauty & Personal Care,RootRise,6420
4298,Sports & Outdoors,FlexForge,6660
1262,Electronics,BlueWave,51980
4422,Sports & Outdoors,PeakPath,11070
1012,Electronics,ApexOne,22270
2196,Fashion,UrbanThread,1780
4009,Beauty & Personal Care,BloomNote,2340
4539,Sports & Outdoors,PeakPath,9050
4615,Sports & Outdoors,FlexForge,5320
1669,Electronics,Zentrix,16920
4635,Sports & Outdoors,MotionMade,16650
4383,Sports & Outdoors,StaminaX,27710
1371,Electronics,BlueWave,5400
1099,Electronics,TechSphere,146230
4107,Beauty & Personal Care,DermaDawn,4590
2695,Home & Kitchen,HeatWave,6330
3699,Beauty & Personal Care,DermaDawn,5100
3341,Home & Kitchen,KitchenPro,28910
3702,Beauty & Personal Care,DermaDawn,10000
1274,Electronics,TechSphere,79750
1219,Electronics,OrbitX,25200
3325,Home & Kitchen,AuraHome,21270
3181,Home & Kitchen,KitchenPro,9090
4568,Sports & Outdoors,PulseGear,30000
1357,Electronics,GigaMax,47910
4561,Sports & Outdoors,MotionMade,7360
4101,Beauty & Personal Care,DermaDawn,7710
3674,Beauty & Personal Care,PureLeaf,4740
3525,Beauty & Personal Care,PureLeaf,4390
1682,Electronics,CoreLink,13720
2482,Fashion,SilkStreet,5810
2381,Fashion,LunaWear,4060
3773,Beauty & Personal Care,PureLeaf,4420
4521,Sports & Outdoors,FlexForge,30000
4051,Beauty & Personal Care,PureLeaf,3290
3955,Beauty & Personal Care,PureLeaf,4190
2380,Fashion,Ivory&Co,12000
2333,Fashion,UrbanThread,3270
1416,Electronics,BlueWave,75120
1872,Fashion,Heritage,12000
4760,Sports & Outdoors,TrailStar,30000
3517,Beauty & Personal Care,PureLeaf,5810
2490,Fashion,NorthBay,12000
4654,Sports & Outdoors,PulseGear,14420
3069,Home & Kitchen,HeatWave,8160
2458,Fashion,LunaWear,9510
2746,Home & Kitchen,Nest&Nook,8030
2597,Fashion,Heritage,4870
2339,Fashion,LunaWear,2480
1828,Fashion,Heritage,3410
1717,Electronics,GigaMax,25790
3958,Beauty & Personal Care,SilkStrand,2080
4325,Sports & Outdoors,StaminaX,18790
2076,Fashion,SilkStreet,2080
3358,Home & Kitchen,ZenLiving,12360
2791,Home & Kitchen,ZenLiving,20420
3760,Beauty & Personal Care,RootRise,6740
2807,Home & Kitchen,CoolBreeze,30610
3967,Beauty & Personal Care,PureLeaf,3080
